위도,경도
35.172677,129.050102
35.157395,129.072689
35.157395,129.072689
35.154497,129.067212
35.154497,129.067212
35.16359,129.04409
35.16359,129.04409
35.15263,129.03934
35.15263,129.03934
35.15263,129.03934
35.15529,129.05384
35.15529,129.05384
35.15529,129.05384
35.16769,129.0692
35.16769,129.0692
35.16769,129.0692
35.17225055,129.0328015
35.17225055,129.0328015
35.17225055,129.0328015
35.17225055,129.0328015
35.16463,129.06954
35.16463,129.06954
35.16463,129.06954
35.17572,129.05941
35.17572,129.05941
35.17572,129.05941
35.1641,129.03983
35.1641,129.03983
35.1641,129.03983
35.154114,129.043492
35.150054,129.029947
35.152718,129.022888
35.143397,129.016308
35.161568,129.025303
35.163978,129.038736
35.143448,129.062044
35.148901,129.05652
35.168898,129.044546
35.17331,129.036565
35.154516,129.055511
35.168303,129.070651
35.166469,129.066921
35.179333,129.045746
35.154903,129.043606
35.147873,129.02958
35.149486,129.021277
35.144923,129.016735
35.165102,129.041093
35.158461,129.048013
35.165359,129.034415
35.142756,129.059661
35.148259,129.053611
35.150723,129.030717
35.170679,129.040888
35.153018,129.020575
35.153018,129.020575
35.153018,129.020575
35.180774,129.04934
35.180774,129.04934
35.180774,129.04934
35.170435,129.054386
35.170435,129.054386
35.170435,129.054386
35.166867,129.071037
35.166867,129.071037
35.166867,129.071037
35.16037,129.07099
35.16037,129.07099
35.150097,129.052714
35.150097,129.052714
35.150097,129.052714
35.149817,129.053114
35.149817,129.053114
35.150566,129.052316
35.150566,129.052316
35.150767,129.051998
35.150767,129.051998
35.150767,129.051998
35.169893,129.050776
35.169893,129.050776
35.169893,129.050776
35.155874,129.035845
35.155874,129.035845
35.14743,129.03503
35.14743,129.03503
35.159447,129.058438
35.159447,129.058438
35.157852,129.045309
35.1509824,129.0273979
35.1509824,129.0273979
35.1509824,129.0273979
35.149505,129.026653
35.149505,129.026653
35.149505,129.026653
35.151966,129.026585
35.151966,129.026585
35.151966,129.026585
35.162215,129.058052
35.1474945,129.0283563
35.1474945,129.0283563
35.150858,129.018657
35.150858,129.018657
35.150858,129.018657
35.15075,129.017877
35.15075,129.017877
35.162215,129.058052
35.144674,129.017239
35.144674,129.017239
35.144674,129.017239
35.165102,129.041093
35.165102,129.041093
35.167459,129.031524
35.167459,129.031524
35.165589,129.036917
35.165589,129.036917
35.146929,129.060564
35.146929,129.060564
35.146929,129.060564
35.144472,129.048423
35.144472,129.048423
35.144472,129.048423
35.171088,129.039431
35.171088,129.039431
35.160454,129.058173
35.160454,129.058173
35.160454,129.058173
35.159411,129.061636
35.159411,129.061636
35.159411,129.061636
35.156492,129.059854
35.156492,129.059854
35.156492,129.059854
35.150705,129.057015
35.150705,129.057015
35.156381,129.060803
35.156381,129.060803
35.156381,129.060803
35.156808,129.053752
35.156808,129.053752
35.156808,129.053752
35.168208,129.070204
35.168208,129.070204
35.171541,129.056082
35.171541,129.056082
35.171541,129.056082
35.155438,129.063856
35.155438,129.063856
35.155438,129.063856
35.156473,129.063833
35.156473,129.063833
35.156473,129.063833
35.155898,129.060469
35.155898,129.060469
35.172604,129.023892
35.172604,129.023892
35.172604,129.023892
35.16793773,129.0322979
35.16793773,129.0322979
35.16793773,129.0322979
35.16616603,129.0322544
35.16616603,129.0322544
35.16622428,129.0293781
35.16622428,129.0293781
35.16622428,129.0293781
35.155,129.04089
35.15966,129.02502
35.15966,129.02502
35.15915,129.04692
35.16694,129.03772
35.16694,129.03772
35.14946,129.06092
35.14701,129.04544
35.16932,129.04177
35.16891,129.06387
35.16891,129.06387
35.15713,129.05325
35.15713,129.05325
35.16767,129.06987
35.16767,129.06987
35.17072609,129.051856
35.17072609,129.051856
35.15082,129.07235
35.15082,129.07235
35.16111,129.0688
35.16111,129.0688
35.1785,129.04438
35.1785,129.04438
35.17828,129.04458
35.17828,129.04458
35.15415,129.03996
35.15415,129.03996
35.14968,129.02912
35.15172225,129.0233121
35.15172225,129.0233121
35.14585,129.01589
35.15768,129.04418
35.14938,129.05752
35.14938,129.05752
35.14428,129.04868
35.14428,129.04868
35.16676,129.06336
35.15198,129.06761
35.15198,129.06761
35.164475,129.035558
35.164475,129.035558
35.164475,129.035558
35.14905127,129.0366575
35.14905127,129.0366575
35.152861,129.02404
35.152861,129.02404
35.1489164,129.051485
35.1489164,129.051485
35.1489164,129.051485
35.1547375,129.045999
35.1547375,129.045999
35.1547375,129.045999
35.143844,129.051633
35.143844,129.051633
35.1546001,129.066191
35.1546001,129.066191
35.1546001,129.066191
35.1546001,129.066191
35.14618834,129.0583227
35.14618834,129.0583227
35.14618834,129.0583227
35.168446,129.071705
35.168446,129.071705
35.1432954,129.019624
35.1432954,129.019624
35.1432954,129.019624
35.15257313,129.0397174
35.15257313,129.0397174
35.15257313,129.0397174
35.15681831,129.0451326
35.15681831,129.0451326
35.1527822,129.043777
35.1527822,129.043777
35.15544536,129.0369181
35.15544536,129.0369181
35.15544536,129.0369181
35.15632025,129.0344705
35.15632025,129.0344705
35.15632025,129.0344705
35.14990238,129.034465
35.14990238,129.034465
35.15555296,129.0672036
35.15555296,129.0672036
35.15549044,129.0676289
35.15549044,129.0676289
35.14994436,129.050951
35.14994436,129.050951
35.14994436,129.050951
35.14994436,129.050951
35.14994436,129.050951
35.15271972,129.0480516
35.15271972,129.0480516
35.1556797,129.0452248
35.1556797,129.0452248
35.15355401,129.0484761
35.15355401,129.0484761
35.18261379,129.0523856
35.18261379,129.0523856
35.16467992,129.0408037
35.16467992,129.0408037
35.15480363,129.041997
35.15480363,129.041997
35.16080646,129.0684517
35.16080646,129.0684517
35.16080646,129.0684517
35.16075124,129.0683872
35.166367,129.050134
35.166367,129.050134
35.166367,129.050134
35.165422,129.049626
35.165422,129.049626
35.165422,129.049626
35.156976,129.047301
35.156976,129.047301
35.156976,129.047301
35.157332,129.047175
35.157332,129.047175
35.157106,129.046002
35.157106,129.046002
35.171481,129.027664
35.171481,129.027664
35.164722,129.052279
35.164722,129.052279
35.164722,129.052279
35.164722,129.052279
35.168216,129.041822
35.168216,129.041822
35.168216,129.041822
35.168216,129.041822
35.179274,129.052148
35.179274,129.052148
35.179274,129.052148
35.179274,129.052148
35.177942,129.055407
35.177942,129.055407
35.177942,129.055407
35.179556,129.046802
35.179556,129.046802
35.179556,129.046802
35.14625,129.04314
35.14625,129.04314
35.146753,129.041624
35.146753,129.041624
35.146753,129.041624
35.14604,129.04069
35.14604,129.04069
35.14604,129.04069
35.145589,129.039952
35.145589,129.039952
35.14335,129.03857
35.14335,129.03857
35.165571,129.060718
35.165571,129.060718
35.165571,129.060718
35.159405,129.059502
35.159405,129.059502
35.159405,129.059502
35.154207,129.054925
35.154207,129.054925
35.154207,129.054925
35.156319,129.062301
35.156319,129.062301
35.154516,129.055511
35.154516,129.055511
35.154516,129.055511
35.154932,129.063051
35.154932,129.063051
35.153444,129.062434
35.153444,129.062434
35.153444,129.062434
35.155436,129.064491
35.155436,129.064491
35.155837,129.06616
35.155837,129.06616
35.155837,129.06616
35.157201,129.06226
35.157201,129.06226
35.157201,129.06226
35.157283,129.064341
35.157283,129.064341
35.179556,129.046802
35.155847,129.057303
35.155847,129.057303
35.155847,129.057303
35.155847,129.057303
35.153419,129.056749
35.153419,129.056749
35.182638,129.051639
35.164436,129.037622
35.147921,129.03081
35.180613,129.045796
35.180613,129.045796
35.1786,129.052735
35.170268,129.044189
35.170268,129.044189
35.170268,129.044189
35.170268,129.044189
35.145227,129.023346
35.145227,129.023346
35.156597,129.067247
35.154477,129.064908
35.151731,129.062622
35.151731,129.062622
35.151731,129.062622
35.15718,129.059415
35.153451,129.061758
35.151759,129.032846
35.151759,129.032846
35.178633,129.047133
35.150502,129.056561
35.155552,129.042375
35.151971,129.022183
35.151971,129.022183
35.15722,129.043528
35.169705,129.041268
35.152339,129.055669
35.17352,129.066915
35.157018,129.065733
35.155751,129.047782
35.159158,129.05346
35.153411,129.059973
35.181329,129.060618
35.181329,129.060618
35.173565,129.065261
35.173565,129.065261
35.160025,129.070471
35.160025,129.070471
35.17162,129.069938
35.149467,129.059046
35.148251,129.059425
35.155379,129.062111
35.155379,129.062111
35.149692,129.065654
35.156492,129.059854
35.157201,129.06226
35.156319,129.062301
35.154477,129.064908
35.154477,129.064908
35.154477,129.064908
35.152113,129.055031
35.152113,129.055031
35.153989,129.061136
35.153989,129.061136
35.155903,129.061294
35.155903,129.061294
35.155903,129.061294
35.153246,129.070513
35.153246,129.070513
35.161173,129.054823
35.161173,129.054823
35.161173,129.054823
35.155272,129.035405
35.155272,129.035405
35.158365,129.063542
35.158365,129.063542
35.146472,129.055299
35.146472,129.055299
35.151933,129.063305
35.151933,129.063305
35.159427,129.070665
35.159427,129.070665
35.159427,129.070665
35.160393,129.070562
35.160393,129.070562
35.168521,129.04353
35.168521,129.04353
35.172855,129.075878
35.172855,129.075878
35.172855,129.075878
35.151361,129.047967
35.151361,129.047967
35.156124,129.053233
35.179333,129.045746
35.179333,129.045746
35.179333,129.045746
35.174391,129.06062
35.174391,129.06062
35.176879,129.071681
35.173971,129.079438
35.173971,129.079438
35.173971,129.079438
35.154461,129.053001
35.156123,129.06487
35.148256,129.060031
35.148256,129.060031
35.153914,129.05326
35.153914,129.05326
35.172322,129.074509
35.172322,129.074509
35.172322,129.074509
35.172753,129.069478
35.172753,129.069478
35.158616,129.066359
35.158616,129.066359
35.158616,129.066359
35.158323,129.062274
35.158323,129.062274
35.158323,129.062274
35.158745,129.05716
35.158745,129.05716
35.1521926,129.058401
35.1857112,129.047743
35.1572612,129.073523
35.1572612,129.073523
35.1688737,129.0416857
35.159311,129.0461601
35.1514018,129.0253259
35.1514018,129.0253259
35.1521926,129.058401
35.1521926,129.058401
35.1521926,129.058401
35.159311,129.0461601
35.159311,129.0461601
35.146676,129.045697
35.146676,129.045697
35.14567,129.046484
35.14567,129.046484
35.14567,129.046484
35.145571,129.047857
35.145571,129.047857
35.14498105,129.0486305
35.14498105,129.0486305
35.144269,129.050201
35.144269,129.050201
35.143868,129.050387
35.143868,129.050387
35.143868,129.050387
35.143844,129.051633
35.143844,129.051633
35.14264599,129.0533591
35.14264599,129.0533591
35.142808,129.054777
35.142808,129.054777
35.1450289,129.047596
35.1450289,129.047596
35.1450289,129.047596
35.142009,129.0548424
35.142009,129.0548424
35.142009,129.0548424
35.142009,129.0548424
35.158618,129.067159
35.158618,129.067159
35.157153,129.066093
35.1721,129.041071
35.164438,129.024999
35.164438,129.024999
35.158415,129.071286
35.158415,129.071286
35.16290584,129.0251156
35.1625,129.0279
35.162691,129.027874
35.162888,129.029446
35.162327,129.029242
35.161792,129.0275
35.160531,129.027077
35.14498,129.038224
35.14498,129.038224
35.154843,129.031078
35.155025,129.030444
35.155025,129.030444
35.154246,129.030502
35.154246,129.030502
35.154763,129.030547
35.154763,129.030547
35.1743469,129.0612663
35.1743469,129.0612663
35.1743469,129.0612663
35.1743469,129.0612663
35.1743469,129.0612663
35.15205,129.022492
35.15205,129.022492
35.148792,129.066861
35.148792,129.066861
35.148792,129.066861
35.152285,129.06519
35.152285,129.06519
35.153406,129.071969
35.153406,129.071969
35.150542,129.070198
35.150542,129.070198
35.166245,129.039811
35.142055,129.062237
35.142055,129.062237
35.142055,129.062237
35.158667,129.060697
35.158667,129.060697
35.147351,129.030168
35.147351,129.030168
35.147351,129.030168
35.171893,129.074637
35.171893,129.074637
35.171893,129.074637
35.172615,129.04956
35.1809752,129.0488135
35.1809752,129.0488135
35.1809752,129.0488135
35.1798779,129.0487244
35.1798779,129.0487244
35.1798779,129.0487244
35.1764248,129.0443906
35.1764248,129.0443906
35.1764248,129.0443906
35.1811766,129.0592906
35.1811766,129.0592906
35.1811766,129.0592906
35.181749,129.0555265
35.181749,129.0555265
35.181749,129.0555265
35.1785481,129.0463586
35.1785481,129.0463586
35.1785481,129.0463586
35.1785481,129.0463586
35.17087415,129.0574163
35.17087415,129.0574163
35.17087415,129.0574163
35.17087415,129.0574163
35.1633323,129.033639
35.1633323,129.033639
35.1633323,129.033639
35.1585171,129.0473996
35.1585171,129.0473996
35.1585171,129.0473996
35.1585171,129.0473996
35.1636035,129.0458585
35.1636035,129.0458585
35.1636035,129.0458585
35.1587231,129.0565392
35.1587231,129.0565392
35.1587231,129.0565392
35.1583293,129.0587584
35.1583293,129.0587584
35.1718786,129.0672179
35.1718786,129.0672179
35.1718786,129.0672179
35.1718786,129.0672179
35.1753039,129.0279461
35.1753039,129.0279461
35.1753039,129.0279461
35.1675655,129.0268782
35.1675655,129.0268782
35.1578525,129.0598663
35.1578525,129.0598663
35.1578525,129.0598663
35.1767594,129.0521225
35.153121,129.048552
35.153121,129.048552
35.153121,129.048552
35.152823,129.048227
35.152823,129.048227
35.152823,129.048227
35.153245,129.04958
35.153245,129.04958
35.153245,129.04958
35.155512,129.04791
35.155512,129.04791
35.155512,129.04791
35.155993,129.048467
35.155993,129.048467
35.155993,129.048467
35.1556521,129.0606095
35.1556521,129.0606095
35.1772317,129.0725693
35.159289,129.069132
35.1660866,129.048825
35.1670037,129.0310133
35.1670037,129.0310133
35.1660109,129.0361034
35.1660109,129.0361034
35.1489582,129.0233309
35.1489582,129.0233309
35.1489582,129.0233309
35.1459056,129.0147959
35.1459056,129.0147959
35.1532847,129.0165775
35.1440751,129.0581594
35.1443071,129.0492055
35.1443071,129.0492055
35.1482202,129.0297307
35.1482202,129.0297307
35.1482202,129.0297307
35.1482202,129.0297307
35.148048,129.0214808
35.1657768,129.0485281
35.1657768,129.0485281
35.1555763,129.0439964
35.1555763,129.0439964
35.1536101,129.0553148
35.1536101,129.0553148
35.1470101,129.034079
35.1470101,129.034079
35.1470101,129.034079
35.1767594,129.0521225
35.1767594,129.0521225
35.171763,129.069455
35.171763,129.069455
35.171763,129.069455
35.160152,129.051508
35.160152,129.051508
35.168832,129.042122
35.168832,129.042122
35.156006,129.059823
35.156006,129.059823
35.173689,129.077581
35.173689,129.077581
35.156006,129.059823
35.168025,129.043163
35.168025,129.043163
35.1532847,129.0165775
35.1532847,129.0165775
35.148048,129.0214808
35.148048,129.0214808
35.1657768,129.0485281
35.1440751,129.0581594
35.149169,129.03191
35.149169,129.03191
35.149169,129.03191
35.149169,129.03191
35.154721,129.039951
35.154721,129.039951
35.154721,129.039951
35.154721,129.039951
35.160089,129.068816
35.160089,129.068816
35.160089,129.068816
35.160089,129.068816
35.173501,129.055529
35.173501,129.055529
35.173501,129.055529
35.173501,129.055529
35.174552,129.077129
35.174552,129.077129
35.174552,129.077129
35.174552,129.077129
35.159783,129.052948
35.159783,129.052948
35.159783,129.052948
35.159783,129.052948
35.158041,129.048355
35.158041,129.048355
35.158041,129.048355
35.158041,129.048355
35.147529,129.021411
35.147529,129.021411
35.147529,129.021411
35.147529,129.021411
35.143841,129.019078
35.143841,129.019078
35.143841,129.019078
35.143841,129.019078
35.183996,129.048392
35.183996,129.048392
35.183996,129.048392
35.183996,129.048392
35.149169,129.03191
35.154721,129.039951
35.160089,129.068816
35.173501,129.055529
35.174552,129.077129
35.159783,129.052948
35.158041,129.048355
35.147529,129.021411
35.143841,129.019078
35.183996,129.048392
35.19967289,129.1108522
35.19967289,129.1108522
35.19967289,129.1108522
35.20536408,129.1032182
35.20693419,129.0757887
35.20693419,129.0757887
35.20693419,129.0757887
35.20373889,129.0722559
35.20373889,129.0722559
35.20373889,129.0722559
35.20373889,129.0722559
35.20347497,129.0900491
35.20347497,129.0900491
35.20347497,129.0900491
35.19891308,129.0726352
35.19891308,129.0726352
35.19920478,129.0893068
35.19920478,129.0893068
35.21014189,129.098294
35.20061766,129.0814192
35.20061766,129.0814192
35.20061766,129.0814192
35.20061766,129.0814192
35.20061766,129.0814192
35.20623928,129.092033
35.20748935,129.0977106
35.20748935,129.0977106
35.20748935,129.0977106
35.20748935,129.0977106
35.2116825,129.073601
35.2116825,129.073601
35.2116825,129.073601
35.203017,129.0653492
35.19711842,129.0840888
35.20795997,129.0891174
35.19520189,129.1078582
35.19520189,129.1078582
35.19752141,129.1014317
35.19572627,129.0538329
35.2045287,129.1079288
35.20410978,129.091292
35.20091372,129.1031192
35.19799677,129.1059327
35.20507466,129.0728256
35.21477269,129.0913625
35.21477269,129.0913625
35.20740238,129.0829689
35.20740238,129.0829689
35.20651691,129.1061789
35.20651691,129.1061789
35.20651691,129.1061789
35.19935578,129.0539406
35.2083145,129.0653026
35.19907408,129.0657821
35.19907408,129.0657821
35.1979856,129.0688983
35.1979856,129.0688983
35.1979856,129.0688983
35.19989028,129.0943343
35.19663194,129.0993057
35.19586599,129.0883858
35.20114298,129.1081519
35.20357407,129.098589
35.20357407,129.098589
35.20357407,129.098589
35.21569938,129.0753165
35.20368573,129.0581339
35.20368573,129.0581339
35.20368573,129.0581339
35.20368573,129.0581339
35.20442263,129.0663734
35.20177601,129.0687498
35.19772339,129.0697397
35.19772339,129.0697397
35.19772339,129.0697397
35.20262737,129.083561
35.20043193,129.1110898
35.20043193,129.1110898
35.20043193,129.1110898
35.19871923,129.0572344
35.19871923,129.0572344
35.19871923,129.0572344
35.19871923,129.0572344
35.19438412,129.0947958
35.19438412,129.0947958
35.20161997,129.1033123
35.20161997,129.1033123
35.20161997,129.1033123
35.20212371,129.1114707
35.20212371,129.1114707
35.20212371,129.1114707
35.20107031,129.0552583
35.20107031,129.0552583
35.19410728,129.0991923
35.19410728,129.0991923
35.19410728,129.0991923
35.2026564,129.0603902
35.2026564,129.0603902
35.20548788,129.0985668
35.20548788,129.0985668
35.22214332,129.0811249
35.19378016,129.1115787
35.19508002,129.0571438
35.19508002,129.0571438
35.2138898,129.0699203
35.2138898,129.0699203
35.2138898,129.0699203
35.2138898,129.0699203
35.20245498,129.1028641
35.20245498,129.1028641
35.20245498,129.1028641
35.20050033,129.0533349
35.20050033,129.0533349
35.20050033,129.0533349
35.19518976,129.1046833
35.19518976,129.1046833
35.20469762,129.0994539
35.20469762,129.0994539
35.2021038,129.0646831
35.2021038,129.0646831
35.2021038,129.0646831
35.2021038,129.0646831
35.20159827,129.1059291
35.20159827,129.1059291
35.20159827,129.1059291
35.20902445,129.1031316
35.20770206,129.0666963
35.20592918,129.0911778
35.2050681,129.0793846
35.20366044,129.073313
35.20366044,129.073313
35.21165287,129.1005602
35.21165287,129.1005602
35.21165287,129.1005602
35.20044763,129.1130149
35.20044763,129.1130149
35.19950502,129.0747623
35.20212891,129.0727545
35.20212891,129.0727545
35.2115277,129.0668204
35.19890469,129.1008344
35.20503825,129.0638285
35.20569584,129.0882883
35.20378773,129.1079268
35.19203097,129.1014254
35.20205862,129.0865495
35.20591767,129.0674043
35.20874708,129.0821556
35.20874708,129.0821556
35.20874708,129.0821556
35.20872675,129.0974923
35.20872675,129.0974923
35.20872675,129.0974923
35.2076974,129.1054661
35.2076974,129.1054661
35.2076974,129.1054661
35.19227696,129.107736
35.19227696,129.107736
35.19446437,129.0933597
35.19446437,129.0933597
35.19446437,129.0933597
35.19446437,129.0933597
35.20012505,129.0871796
35.20012505,129.0871796
35.20012505,129.0871796
35.20481403,129.0905125
35.20481403,129.0905125
35.20029046,129.0542515
35.20029046,129.0542515
35.21227448,129.0641801
35.20606552,129.0936588
35.19901646,129.0680974
35.21235199,129.1012658
35.1986122,129.0714307
35.20645145,129.0777322
35.20645145,129.0777322
35.19849448,129.0586048
35.20064058,129.0890274
35.20064058,129.0890274
35.20064058,129.0890274
35.20064058,129.0890274
35.20693295,129.0951773
35.21577817,129.0778763
35.19985835,129.1061956
35.19985835,129.1061956
35.19985835,129.1061956
35.20639583,129.1014521
35.19878,129.060163
35.1974691,129.087355
35.20125806,129.0932104
35.201885,129.104309
35.201885,129.104309
35.19972,129.071052
35.19972,129.071052
35.19929,129.07374
35.19929,129.07374
35.19051634,129.1124702
35.19049015,129.1139494
35.20112865,129.0591869
35.201766,129.081843
35.20378015,129.0772421
35.21669322,129.0759285
35.210801,129.103425
35.207789,129.089776
35.19803,129.101061
35.21679736,129.0732411
35.20741944,129.1009554
35.196357,129.108256
35.201677,129.062144
35.201677,129.062144
35.201677,129.062144
35.20413,129.0571
35.21658629,129.0867625
35.21658629,129.0867625
35.21658629,129.0867625
35.21658629,129.0867625
35.19271063,129.1012773
35.20488641,129.0587838
35.211369,129.097673
35.211369,129.097673
35.211369,129.097673
35.211369,129.097673
35.21122946,129.0634785
35.21122946,129.0634785
35.21160233,129.0648091
35.21099489,129.0802143
35.20206938,129.1010803
35.20206938,129.1010803
35.19711552,129.0970939
35.19888622,129.1003114
35.19595002,129.1097251
35.19632187,129.06042
35.20858001,129.0891616
35.20858001,129.0891616
35.20213103,129.0539923
35.20445533,129.0795601
35.20445533,129.0795601
35.20445533,129.0795601
35.20445533,129.0795601
35.21292368,129.0632946
35.20397185,129.0866559
35.21806359,129.0781781
35.21806359,129.0781781
35.21806359,129.0781781
35.20406234,129.082169
35.21597023,129.0790074
35.20108128,129.0948343
35.20108128,129.0948343
35.19930354,129.0904508
35.19930354,129.0904508
35.19930354,129.0904508
35.19930354,129.0904508
35.19646623,129.0895739
35.20334798,129.0994052
35.20334798,129.0994052
35.20111999,129.0973251
35.19910374,129.0979565
35.21814626,129.0800248
35.19824848,129.0622623
35.20527289,129.0741628
35.20261817,129.0985421
35.20261817,129.0985421
35.21850066,129.0816956
35.21850066,129.0816956
35.21850066,129.0816956
35.22019671,129.0813943
35.22019671,129.0813943
35.21678683,129.0842523
35.21678683,129.0842523
35.20337387,129.0674175
35.20337387,129.0674175
35.20337387,129.0674175
35.20337387,129.0674175
35.20202182,129.0701367
35.20202182,129.0701367
35.20202182,129.0701367
35.2071612,129.067523
35.2071612,129.067523
35.2071612,129.067523
35.2071612,129.067523
35.1944291,129.095593
35.1944291,129.095593
35.1944291,129.095593
35.1944291,129.095593
35.1944291,129.095593
35.1989601,129.07664
35.1989601,129.07664
35.1989601,129.07664
35.1989601,129.07664
35.2240039,129.077827
35.2240039,129.077827
35.2240039,129.077827
35.2240039,129.077827
35.20153692,129.0754774
35.20153692,129.0754774
35.2031088,129.07547
35.2031088,129.07547
35.20716,129.07317
35.20716,129.07317
35.20716,129.07317
35.20756921,129.0718167
35.20756921,129.0718167
35.21153,129.058
35.21153,129.058
35.21153,129.058
35.21153,129.058
35.2070749,129.055897
35.2070749,129.055897
35.2070749,129.055897
35.2070749,129.055897
35.20283,129.08552
35.20283,129.08552
35.197395,129.094482
35.197395,129.094482
35.197395,129.094482
35.197395,129.094482
35.1987416,129.101208
35.1987416,129.101208
35.1987416,129.101208
35.1987416,129.101208
35.1962639,129.105491
35.1962639,129.105491
35.1962639,129.105491
35.1962639,129.105491
35.20702232,129.0666408
35.20702232,129.0666408
35.20702232,129.0666408
35.20702232,129.0666408
35.22236813,129.0820461
35.22236813,129.0820461
35.21083823,129.1001466
35.21083823,129.1001466
35.20358438,129.0656448
35.20358438,129.0656448
35.20358438,129.0656448
35.20652916,129.0648304
35.1980612,129.0901041
35.1980612,129.0901041
35.1980612,129.0901041
35.1980612,129.0901041
35.21045614,129.081533
35.20794122,129.0788479
35.20535453,129.0787493
35.20526178,129.0810178
35.20937243,129.0805439
35.20608462,129.0953714
35.20608462,129.0953714
35.20608462,129.0953714
35.20608462,129.0953714
35.19936474,129.0697166
35.21976437,129.0843264
35.21885889,129.0847749
35.2146523,129.0800211
35.21339613,129.0782511
35.21460113,129.0779226
35.20530982,129.082087
35.20234616,129.0869178
35.19725313,129.107419
35.19279725,129.100679
35.19433609,129.1029199
35.20107442,129.1048568
35.20677651,129.0947563
35.20632859,129.0943893
35.20632859,129.0943893
35.20632859,129.0943893
35.20632859,129.0943893
35.20117754,129.0896107
35.20120391,129.0904199
35.20168514,129.0899963
35.20211383,129.0903383
35.20548174,129.0844664
35.20548174,129.0844664
35.20572421,129.0839722
35.20588039,129.0837467
35.20594276,129.0843097
35.20634704,129.0842707
35.20549903,129.0853759
35.20549903,129.0853759
35.20591638,129.0845647
35.20612904,129.0849787
35.20655839,129.0846661
35.20627632,129.0845347
35.20533879,129.0849791
35.20816314,129.0982761
35.20450831,129.0856593
35.20702704,129.0783266
35.21333544,129.0804662
35.21939758,129.0860772
35.20054825,129.0691698
35.20399842,129.1062211
35.20852031,129.0903286
35.20227479,129.0795524
35.21064992,129.0660486
35.19478189,129.0671981
35.2019146,129.0771702
35.19190712,129.1109388
35.20288179,129.0896103
35.20288179,129.0896103
35.20365213,129.1092779
35.21327767,129.0790889
35.19258828,129.0999576
35.20346841,129.0870717
35.22043872,129.080522
35.19787529,129.0730087
35.19829095,129.1104534
35.19966975,129.0951849
35.19966975,129.0951849
35.19739409,129.0647182
35.19739409,129.0647182
35.20732657,129.0955914
35.21217723,129.0893945
35.21243301,129.0806149
35.21495807,129.0880814
35.21608638,129.0859519
35.21064023,129.0972943
35.19242661,129.1135252
35.21000191,129.0996902
35.19985663,129.0761715
35.20304274,129.0680152
35.20537798,129.0925065
35.20040527,129.0975015
35.20916978,129.105462
35.20916978,129.105462
35.21025693,129.1076354
35.21025693,129.1076354
35.21025693,129.1076354
35.21479581,129.0770318
35.21479581,129.0770318
35.21479581,129.0770318
35.21239331,129.0813869
35.21239331,129.0813869
35.21239331,129.0813869
35.21239331,129.0813869
35.21239331,129.0813869
35.19851832,129.093813
35.19851832,129.093813
35.19851832,129.093813
35.19851832,129.093813
35.19603936,129.0855828
35.19603936,129.0855828
35.19603936,129.0855828
35.19603936,129.0855828
35.19603936,129.0855828
35.19984988,129.0999503
35.19984988,129.0999503
35.19984988,129.0999503
35.19984988,129.0999503
35.19757807,129.1030872
35.19757807,129.1030872
35.19757807,129.1030872
35.19757807,129.1030872
35.19757807,129.1030872
35.20572682,129.0648794
35.20572682,129.0648794
35.20572682,129.0648794
35.20572682,129.0648794
35.19696831,129.093295
35.19696831,129.093295
35.19696831,129.093295
35.19696831,129.093295
35.21049569,129.0777001
35.21049569,129.0777001
35.21049569,129.0777001
35.20580508,129.0921381
35.20580508,129.0921381
35.20580508,129.0921381
35.20241763,129.088381
35.20241763,129.088381
35.20241763,129.088381
35.20619338,129.07138
35.20619338,129.07138
35.20619338,129.07138
35.20652927,129.0670228
35.20652927,129.0670228
35.20652927,129.0670228
35.21811438,129.0783418
35.21811438,129.0783418
35.21811438,129.0783418
35.21773462,129.0780702
35.21773462,129.0780702
35.20063865,129.1057182
35.20063865,129.1057182
35.20063865,129.1057182
35.19776032,129.1018592
35.19776032,129.1018592
35.19776032,129.1018592
35.21586972,129.0741227
35.21586972,129.0741227
35.21586972,129.0741227
35.21882216,129.0803355
35.21882216,129.0803355
35.21891348,129.0808918
35.21891348,129.0808918
35.19586709,129.0609204
35.19586709,129.0609204
35.19586709,129.0609204
35.19586709,129.0609204
35.19586709,129.0609204
35.20781529,129.0840853
35.20781529,129.0840853
35.20799634,129.0839388
35.20771505,129.0842691
35.20771505,129.0842691
35.22007294,129.0844157
35.22007294,129.0844157
35.21964498,129.0851628
35.21964498,129.0851628
35.20038281,129.0522149
35.20038281,129.0522149
35.20038281,129.0522149
35.22271165,129.0834794
35.22271165,129.0834794
35.22271165,129.0834794
35.21634825,129.0793185
35.21634825,129.0793185
35.21634825,129.0793185
35.21634825,129.0793185
35.20771505,129.0842691
35.20771505,129.0842691
35.21585347,129.085029
35.21585347,129.085029
35.21471704,129.068473
35.21471704,129.068473
35.20208255,129.1076888
35.20208255,129.1076888
35.20208255,129.1076888
35.20929506,129.0992463
35.20929506,129.0992463
35.20929506,129.0992463
35.20021413,129.0729768
35.20021413,129.0729768
35.20021413,129.0729768
35.20021413,129.0729768
35.20732817,129.1006651
35.20732817,129.1006651
35.220735,129.081453
35.220735,129.081453
35.217819,129.076494
35.217819,129.076494
35.217819,129.076494
35.217819,129.076494
35.217147,129.077609
35.217147,129.077609
35.21099,129.09594
35.21099,129.09594
