시군구,번지,본번,부번,건물명,전월세구분,전용면적(㎡),계약년월,보증금(만원),월세금(만원),층,건축년도,시도,구,법정동
부산광역시 서구 토성동2가,9-2,9,2,토성스타,월세,12.17,202602,"1,500",21,7,2013,부산광역시,서구,토성동2가
부산광역시 사하구 다대동,943-15,943,15,드메르힐스,월세,23.28,202602,"1,000",35,2,1991,부산광역시,사하구,다대동
부산광역시 북구 금곡동,55-16,55,16,마이빌,월세,29.4,202602,300,40,6,2015,부산광역시,북구,금곡동
부산광역시 북구 금곡동,1192,1192,0,트윈파크,전세,26.12,202602,"11,000",0,8,2020,부산광역시,북구,금곡동
부산광역시 북구 금곡동,1192,1192,0,트윈파크,전세,26.12,202602,"11,000",0,8,2020,부산광역시,북구,금곡동
부산광역시 북구 금곡동,1192,1192,0,트윈파크,월세,26.68,202602,"5,000",29,7,2020,부산광역시,북구,금곡동
부산광역시 북구 금곡동,1192,1192,0,트윈파크,월세,26.12,202602,"9,000",11,8,2020,부산광역시,북구,금곡동
부산광역시 동래구 온천동,1454-23,1454,23,누리빌,월세,15.025,202602,500,29,2,2011,부산광역시,동래구,온천동
부산광역시 해운대구 재송동,1107-5,1107,5,(1107-5),월세,22.21,202602,"2,000",35,2,2013,부산광역시,해운대구,재송동
부산광역시 해운대구 재송동,1074-8,1074,8,센텀예담,월세,16.52,202602,500,35,5,2012,부산광역시,해운대구,재송동
부산광역시 부산진구 부전동,513-4,513,4,더펠리체,월세,27.86,202602,500,40,4,2012,부산광역시,부산진구,부전동
부산광역시 부산진구 부전동,420-8,420,8,에덴빌,월세,14.98,202602,500,45,5,2014,부산광역시,부산진구,부전동
부산광역시 부산진구 부전동,415-34,415,34,누리마을,전세,13.692,202602,"8,000",0,4,2014,부산광역시,부산진구,부전동
부산광역시 동래구 사직동,99-48,99,48,크리스탈하우스,월세,15.68,202602,300,27,3,2015,부산광역시,동래구,사직동
부산광역시 서구 동대신동3가,13-137,13,137,로얄에코파크,월세,28.74,202602,500,36,4,2002,부산광역시,서구,동대신동3가
부산광역시 서구 동대신동3가,13-20,13,20,골드캐슬,월세,20.22,202602,"1,900",32,3,2011,부산광역시,서구,동대신동3가
부산광역시 서구 동대신동3가,27-3,27,3,더아이파크,월세,17.2,202602,"2,000",33,2,2013,부산광역시,서구,동대신동3가
부산광역시 서구 동대신동3가,13-20,13,20,골드캐슬,월세,21.04,202602,"3,000",31,2,2011,부산광역시,서구,동대신동3가
부산광역시 사하구 신평동,595-4,595,4,(595-4),월세,16.0,202602,100,33,4,2013,부산광역시,사하구,신평동
부산광역시 남구 대연동,335-5,335,5,초록레미안,월세,15.12,202602,300,28,3,2010,부산광역시,남구,대연동
부산광역시 부산진구 가야동,291-5,291,5,하이빌6호,월세,15.6,202602,300,24,3,2001,부산광역시,부산진구,가야동
부산광역시 남구 대연동,43-10,43,10,쌩스빌,월세,29.17,202602,500,31,4,2010,부산광역시,남구,대연동
부산광역시 남구 대연동,34-26,34,26,대연인텔리움,월세,22.5,202602,500,36,3,2010,부산광역시,남구,대연동
부산광역시 남구 대연동,16,16,0,영스퀘어,전세,15.6,202602,"6,000",0,4,2013,부산광역시,남구,대연동
부산광역시 남구 대연동,1747-10,1747,10,비젼하이빌,월세,12.12,202602,500,35,4,2013,부산광역시,남구,대연동
부산광역시 부산진구 가야동,444-22,444,22,(444-22),전세,13.533,202602,"4,000",0,3,2011,부산광역시,부산진구,가야동
부산광역시 부산진구 가야동,308,308,0,인더숲,월세,21.37,202602,"2,000",43,3,2019,부산광역시,부산진구,가야동
부산광역시 금정구 장전동,134-21,134,21,라임빌,월세,15.11,202602,500,30,5,2013,부산광역시,금정구,장전동
부산광역시 금정구 장전동,137-10,137,10,(137-10),월세,14.71,202602,500,30,3,2012,부산광역시,금정구,장전동
부산광역시 영도구 동삼동,365-2,365,2,남곡미리내,월세,18.44,202602,500,30,4,2012,부산광역시,영도구,동삼동
부산광역시 연제구 거제동,730-3,730,3,나린하우스,월세,15.44,202602,"1,000",37,5,2023,부산광역시,연제구,거제동
부산광역시 금정구 장전동,383-24,383,24,아스트로,월세,13.68,202602,500,30,4,2013,부산광역시,금정구,장전동
부산광역시 중구 보수동2가,23-1,23,1,센트럴하우스,월세,27.15,202602,"1,000",50,2,2012,부산광역시,중구,보수동2가
부산광역시 금정구 장전동,232-8,232,8,궁전하이츠,월세,14.405,202602,300,25,2,2001,부산광역시,금정구,장전동
부산광역시 남구 문현동,205-65,205,65,대명행복하우스,월세,18.96,202602,200,40,2,2014,부산광역시,남구,문현동
부산광역시 금정구 남산동,989-28,989,28,비너스,월세,21.04,202602,500,31,2,2015,부산광역시,금정구,남산동
부산광역시 금정구 장전동,129-18,129,18,늘푸른빌,월세,16.52,202602,500,27,4,2011,부산광역시,금정구,장전동
부산광역시 부산진구 양정동,142-5,142,5,우진스위트,월세,19.53,202602,500,37,2,2015,부산광역시,부산진구,양정동
부산광역시 부산진구 부전동,510-7,510,7,동진빌,월세,19.2,202602,500,39,3,2013,부산광역시,부산진구,부전동
부산광역시 금정구 장전동,28-7,28,7,에이플러스빌,월세,12.1,202602,500,26,3,2012,부산광역시,금정구,장전동
부산광역시 사하구 하단동,870-64,870,64,피엔제이하우스,월세,18.39,202602,"2,000",18,9,2019,부산광역시,사하구,하단동
부산광역시 금정구 장전동,389-2,389,2,(389-2),월세,15.76,202602,"1,500",32,2,2014,부산광역시,금정구,장전동
부산광역시 사하구 하단동,522-4,522,4,ThePark,월세,23.01,202602,"1,500",45,4,2012,부산광역시,사하구,하단동
부산광역시 사하구 하단동,889-10,889,10,보금자리,월세,14.4,202602,500,32,6,2011,부산광역시,사하구,하단동
부산광역시 사하구 하단동,499-4,499,4,승아하우스(499-4),월세,26.1,202602,"1,000",30,3,2002,부산광역시,사하구,하단동
부산광역시 남구 대연동,874-17,874,17,한샘빌,월세,29.24,202602,"3,000",29,3,2010,부산광역시,남구,대연동
부산광역시 남구 대연동,1464-7,1464,7,더샵2,월세,12.0817,202602,"1,000",44,3,2021,부산광역시,남구,대연동
부산광역시 남구 대연동,1729-6,1729,6,스카이캐슬,월세,14.64,202602,"1,000",46,11,2019,부산광역시,남구,대연동
부산광역시 금정구 장전동,192-2,192,2,우성에버빌,월세,16.92,202602,500,36,3,2013,부산광역시,금정구,장전동
부산광역시 사하구 하단동,492-19,492,19,린다프레스티지,월세,15.47,202602,"5,000",10,2,2021,부산광역시,사하구,하단동
부산광역시 연제구 거제동,340-3,340,3,힐타워,월세,19.19,202602,500,53,2,2015,부산광역시,연제구,거제동
부산광역시 금정구 장전동,137-10,137,10,(137-10),월세,13.47,202602,500,30,2,2012,부산광역시,금정구,장전동
부산광역시 부산진구 부전동,423-3,423,3,마크타워1,월세,14.47,202602,"2,000",55,14,2021,부산광역시,부산진구,부전동
부산광역시 해운대구 재송동,1073-15,1073,15,메트로폴리스15,월세,16.65,202602,500,30,10,2019,부산광역시,해운대구,재송동
부산광역시 금정구 장전동,33-4,33,4,글로리,월세,15.5296,202602,300,35,4,2015,부산광역시,금정구,장전동
부산광역시 부산진구 양정동,312-22,312,22,편안세상,월세,20.26,202602,"1,000",45,2,2017,부산광역시,부산진구,양정동
부산광역시 부산진구 부전동,109-3,109,3,더원펠리스,월세,19.96,202602,300,55,5,2010,부산광역시,부산진구,부전동
부산광역시 동래구 온천동,1415-19,1415,19,강남럭스빌#7,월세,20.61,202602,"1,500",36,2,2016,부산광역시,동래구,온천동
부산광역시 동래구 온천동,1453-13,1453,13,하이클래스,월세,19.04,202602,"2,000",10,4,2014,부산광역시,동래구,온천동
부산광역시 서구 서대신동3가,425,425,0,서대신파밀리에,월세,17.08,202602,"1,000",40,4,2019,부산광역시,서구,서대신동3가
부산광역시 동구 초량동,170-6,170,6,골드캐슬(170-6),월세,16.1,202602,500,20,3,2013,부산광역시,동구,초량동
부산광역시 동구 초량동,615,615,0,한도차이나빌,월세,17.31,202602,200,32,5,2013,부산광역시,동구,초량동
부산광역시 부산진구 개금동,168-2,168,2,미즈,월세,17.87,202602,500,40,3,2014,부산광역시,부산진구,개금동
부산광역시 부산진구 개금동,177-386,177,386,유나베네스-2,월세,14.37,202602,500,25,3,2013,부산광역시,부산진구,개금동
부산광역시 서구 암남동,62-35,62,35,화이트빌,월세,15.55,202602,"1,000",35,3,2014,부산광역시,서구,암남동
부산광역시 금정구 부곡동,274-16,274,16,하이빌,월세,15.64,202602,300,30,4,2011,부산광역시,금정구,부곡동
부산광역시 서구 동대신동3가,350-6,350,6,한울시너스,월세,12.335,202602,300,32,5,2011,부산광역시,서구,동대신동3가
부산광역시 서구 동대신동3가,350-6,350,6,한울시너스,월세,12.52,202602,300,32,5,2011,부산광역시,서구,동대신동3가
부산광역시 서구 부민동3가,22-182,22,182,동복드림타운,월세,28.2,202602,500,40,2,2002,부산광역시,서구,부민동3가
부산광역시 중구 대청동4가,90-3,90,3,메트로빌,월세,21.88,202602,500,35,2,2010,부산광역시,중구,대청동4가
부산광역시 해운대구 중동,1310-4,1310,4,폴하우스,월세,21.31,202602,500,40,3,2013,부산광역시,해운대구,중동
부산광역시 남구 대연동,874-11,874,11,센텀에이스1,월세,13.45,202602,"1,000",30,2,2018,부산광역시,남구,대연동
부산광역시 남구 대연동,1364-10,1364,10,해오름,월세,15.15,202602,300,58,5,2013,부산광역시,남구,대연동
부산광역시 남구 대연동,43-27,43,27,나래빌,월세,24.88,202602,"3,000",45,4,2003,부산광역시,남구,대연동
부산광역시 남구 대연동,50-6,50,6,행운스위티,월세,14.04,202602,500,38,4,2011,부산광역시,남구,대연동
부산광역시 남구 대연동,542-1,542,1,웰가,월세,24.2,202602,500,48,2,2011,부산광역시,남구,대연동
부산광역시 남구 대연동,638-18,638,18,슈팩스리빙텔,월세,25.88,202602,200,42,2,2002,부산광역시,남구,대연동
부산광역시 남구 대연동,635-17,635,17,유니온,월세,16.69,202602,300,33,3,2010,부산광역시,남구,대연동
부산광역시 남구 대연동,538-7,538,7,해피하우스2,월세,16.56,202602,300,28,3,2013,부산광역시,남구,대연동
부산광역시 중구 영주동,60-49,60,49,(60-49),월세,29.46,202602,"1,000",22,2,2014,부산광역시,중구,영주동
부산광역시 남구 대연동,30-8,30,8,킹덤빌,월세,21.14,202602,500,21,4,2011,부산광역시,남구,대연동
부산광역시 남구 대연동,1723-23,1723,23,내사랑빌,월세,28.8,202602,500,37,3,2002,부산광역시,남구,대연동
부산광역시 남구 대연동,53-31,53,31,안단테빌,월세,13.87,202602,300,37,3,2012,부산광역시,남구,대연동
부산광역시 남구 대연동,43-6,43,6,닛시빌,월세,14.26,202602,500,30,5,2011,부산광역시,남구,대연동
부산광역시 남구 대연동,635-3,635,3,비전하우스,월세,16.32,202602,500,44,5,2012,부산광역시,남구,대연동
부산광역시 남구 대연동,635-3,635,3,비전하우스,월세,16.32,202602,500,40,3,2012,부산광역시,남구,대연동
부산광역시 남구 대연동,571-8,571,8,칼리지빌,월세,17.22,202602,"2,000",25,2,2001,부산광역시,남구,대연동
부산광역시 남구 대연동,569-23,569,23,대박명가B,월세,16.49,202602,300,23,3,2012,부산광역시,남구,대연동
부산광역시 수영구 광안동,97-26,97,26,캐슬하우스,월세,27.88,202602,300,29,4,2010,부산광역시,수영구,광안동
부산광역시 사상구 주례동,92-17,92,17,금천빌,월세,12.05,202602,200,27,3,2010,부산광역시,사상구,주례동
부산광역시 연제구 연산동,867-6,867,6,월드포레스,월세,19.6,202602,"2,000",38,3,2022,부산광역시,연제구,연산동
부산광역시 연제구 연산동,416-22,416,22,리버풀하우스,월세,19.14,202602,500,35,2,2013,부산광역시,연제구,연산동
부산광역시 연제구 연산동,1310-24,1310,24,엠파이어빌,월세,23.64,202602,500,45,5,2012,부산광역시,연제구,연산동
부산광역시 연제구 연산동,658-30,658,30,(658-30),전세,21.93,202602,"9,000",0,2,2022,부산광역시,연제구,연산동
부산광역시 연제구 연산동,1262-16,1262,16,월드베스트,월세,15.87,202602,300,33,3,2010,부산광역시,연제구,연산동
부산광역시 사상구 감전동,119-23,119,23,명성빌,월세,20.89,202602,500,32,5,2015,부산광역시,사상구,감전동
부산광역시 사상구 괘법동,550-4,550,4,디아너스B동,월세,14.025,202602,500,29,2,2013,부산광역시,사상구,괘법동
부산광역시 사상구 괘법동,462,462,0,큰별빌라,월세,27.39,202602,300,35,1,2001,부산광역시,사상구,괘법동
부산광역시 수영구 민락동,24-22,24,22,타임리스,전세,13.56,202602,"6,000",0,3,2022,부산광역시,수영구,민락동
부산광역시 수영구 광안동,88-29,88,29,라온,월세,15.05,202602,"1,000",44,2,2002,부산광역시,수영구,광안동
부산광역시 수영구 광안동,90-55,90,55,지산빌리지,월세,15.75,202602,500,30,2,2009,부산광역시,수영구,광안동
부산광역시 수영구 광안동,120-216,120,216,화이트하우스,월세,14.32,202602,"1,000",10,3,2012,부산광역시,수영구,광안동
부산광역시 수영구 광안동,114-10,114,10,메트로캐슬,월세,17.15,202602,500,36,3,2011,부산광역시,수영구,광안동
부산광역시 수영구 광안동,128-11,128,11,모먼트리,전세,29.75,202602,"16,000",0,4,2020,부산광역시,수영구,광안동
부산광역시 수영구 광안동,1039-7,1039,7,명성프리미엄,전세,17.02,202602,"6,000",0,3,2015,부산광역시,수영구,광안동
부산광역시 수영구 광안동,97-26,97,26,캐슬하우스,월세,27.88,202602,300,29,4,2010,부산광역시,수영구,광안동
부산광역시 사상구 주례동,55-145,55,145,(55-145),월세,13.115,202602,200,24,6,2013,부산광역시,사상구,주례동
부산광역시 연제구 연산동,777-54,777,54,지평센티움,전세,23.798,202602,"12,000",0,3,2017,부산광역시,연제구,연산동
부산광역시 연제구 연산동,1255-30,1255,30,영남레미안,월세,17.23,202602,"3,010",35,3,2017,부산광역시,연제구,연산동
부산광역시 연제구 연산동,1261-11,1261,11,호림빌리지,월세,16.47,202602,500,32,2,2010,부산광역시,연제구,연산동
부산광역시 수영구 광안동,717-27,717,27,아이콘7차,월세,20.1684,202602,"2,000",48,3,2021,부산광역시,수영구,광안동
부산광역시 수영구 광안동,743-2,743,2,태성하이빌,월세,21.42,202602,300,31,3,2009,부산광역시,수영구,광안동
부산광역시 사상구 괘법동,270-1,270,1,이룸빌,월세,18.34,202602,500,38,5,2012,부산광역시,사상구,괘법동
부산광역시 사상구 주례동,172-1,172,1,동양캐슬,월세,16.36,202602,300,30,11,2012,부산광역시,사상구,주례동
부산광역시 부산진구 양정동,271-34,271,34,자이팰리스,월세,14.85,202602,"2,000",42,6,2019,부산광역시,부산진구,양정동
부산광역시 동래구 온천동,1415-19,1415,19,강남럭스빌#7,월세,20.61,202602,"1,500",40,3,2016,부산광역시,동래구,온천동
부산광역시 영도구 동삼동,804-7,804,7,예림원룸,월세,14.4563,202602,200,30,4,2013,부산광역시,영도구,동삼동
부산광역시 남구 문현동,205-29,205,29,아너힐스,월세,16.06,202602,500,41,3,2017,부산광역시,남구,문현동
부산광역시 서구 토성동2가,12-3,12,3,아델하우스2,월세,14.29,202602,"1,000",40,7,2013,부산광역시,서구,토성동2가
부산광역시 남구 대연동,335-9,335,9,하모니,월세,15.44,202602,500,27,4,2011,부산광역시,남구,대연동
부산광역시 남구 대연동,335-15,335,15,상상하우스,월세,16.3,202602,500,35,5,2010,부산광역시,남구,대연동
부산광역시 동구 초량동,296-39,296,39,골드캐슬뷰,월세,18.85,202602,"1,000",45,10,2017,부산광역시,동구,초량동
부산광역시 북구 금곡동,55-16,55,16,마이빌,월세,29.4,202602,500,38,6,2015,부산광역시,북구,금곡동
부산광역시 중구 영주동,20-1,20,1,골드캐슬(20-1),월세,15.82,202602,200,35,2,2013,부산광역시,중구,영주동
부산광역시 남구 대연동,538-7,538,7,해피하우스2,월세,14.78,202602,300,28,3,2013,부산광역시,남구,대연동
부산광역시 남구 대연동,573-39,573,39,선샤인3,월세,20.29,202602,"2,000",23,4,2012,부산광역시,남구,대연동
부산광역시 남구 대연동,638-54,638,54,세인트레지스,월세,15.28,202602,"3,000",26,4,2020,부산광역시,남구,대연동
부산광역시 남구 대연동,987-56,987,56,티파니,월세,22.14,202602,400,40,3,2010,부산광역시,남구,대연동
부산광역시 남구 대연동,905-1,905,1,메인빌리지,월세,14.2025,202602,"2,000",34,4,2020,부산광역시,남구,대연동
부산광역시 남구 대연동,1723-12,1723,12,프리빌,월세,17.7,202602,300,30,4,2008,부산광역시,남구,대연동
부산광역시 남구 대연동,1722-24,1722,24,현대빌,월세,21.36,202602,500,30,4,2004,부산광역시,남구,대연동
부산광역시 남구 대연동,1725-23,1725,23,썬샤인8,월세,13.4,202602,"2,000",31,3,2018,부산광역시,남구,대연동
부산광역시 남구 대연동,569-1,569,1,드림아이데스부경,월세,16.2,202602,"2,800",50,5,2023,부산광역시,남구,대연동
부산광역시 남구 대연동,573-21,573,21,선샤인2,월세,18.3,202602,"2,000",25,4,2012,부산광역시,남구,대연동
부산광역시 남구 대연동,852-32,852,32,대박하우스명,월세,18.64,202602,500,32,3,2011,부산광역시,남구,대연동
부산광역시 남구 대연동,1475-13,1475,13,베스트마루,월세,22.56,202602,"2,000",47,4,2016,부산광역시,남구,대연동
부산광역시 남구 대연동,1726-7,1726,7,이브빌,월세,18.88,202602,"1,000",43,4,2011,부산광역시,남구,대연동
부산광역시 남구 대연동,538-6,538,6,해피하우스1,월세,19.38,202602,500,31,5,2013,부산광역시,남구,대연동
부산광역시 남구 대연동,563-15,563,15,동우빌리지,월세,21.82,202602,500,36,3,2013,부산광역시,남구,대연동
부산광역시 남구 대연동,50-3,50,3,그린나래빌,월세,16.26,202602,500,34,4,2011,부산광역시,남구,대연동
부산광역시 남구 대연동,875-4,875,4,도연2,월세,28.26,202602,500,54,4,2016,부산광역시,남구,대연동
부산광역시 남구 대연동,335-9,335,9,하모니,월세,15.44,202602,500,26,4,2011,부산광역시,남구,대연동
부산광역시 남구 대연동,31-6,31,6,대동레미안,월세,16.66,202602,500,35,3,2014,부산광역시,남구,대연동
부산광역시 남구 대연동,1722-28,1722,28,든솔하우스,월세,20.74,202602,500,40,4,2003,부산광역시,남구,대연동
부산광역시 부산진구 가야동,50-13,50,13,루미프라다,월세,16.74,202602,"2,800",36,9,2021,부산광역시,부산진구,가야동
부산광역시 부산진구 가야동,50-13,50,13,루미프라다,월세,16.74,202602,"2,800",36,9,2021,부산광역시,부산진구,가야동
부산광역시 남구 대연동,542-1,542,1,웰가,월세,17.34,202602,500,40,3,2011,부산광역시,남구,대연동
부산광역시 남구 대연동,50-42,50,42,남광원룸,월세,25.48,202602,300,32,3,2001,부산광역시,남구,대연동
부산광역시 남구 대연동,335-8,335,8,오퍼스2,월세,15.17,202602,200,34,5,2011,부산광역시,남구,대연동
부산광역시 서구 동대신동3가,27-3,27,3,더아이파크,월세,14.54,202602,"1,000",35,3,2013,부산광역시,서구,동대신동3가
부산광역시 서구 동대신동3가,13-63,13,63,리버스원룸(13-63),월세,26.1,202602,"1,000",45,3,2001,부산광역시,서구,동대신동3가
부산광역시 서구 부민동3가,35-4,35,4,씨엘레지던스,월세,16.57,202602,"1,000",45,4,2014,부산광역시,서구,부민동3가
부산광역시 서구 부민동3가,13-11,13,11,미래안,월세,14.138,202602,"1,000",39,2,2022,부산광역시,서구,부민동3가
부산광역시 서구 초장동,43-6,43,6,신화헤라(43-6),월세,22.0,202602,500,29,5,2017,부산광역시,서구,초장동
부산광역시 서구 암남동,62-13,62,13,스마트빌,월세,17.21,202602,"1,000",38,4,2014,부산광역시,서구,암남동
부산광역시 서구 부민동1가,18-6,18,6,웰컴펠리스,월세,23.73,202602,"2,000",45,12,2015,부산광역시,서구,부민동1가
부산광역시 서구 암남동,62-21,62,21,달빛채,월세,17.02,202602,500,42,4,2013,부산광역시,서구,암남동
부산광역시 부산진구 개금동,177-25,177,25,행복드림,월세,13.73,202602,"2,000",17,3,2014,부산광역시,부산진구,개금동
부산광역시 부산진구 개금동,177-175,177,175,휴먼스빌,월세,17.24,202602,500,36,2,2012,부산광역시,부산진구,개금동
부산광역시 서구 암남동,62-21,62,21,달빛채,월세,15.18,202602,"1,000",40,2,2013,부산광역시,서구,암남동
부산광역시 사하구 하단동,487-34,487,34,은빌,월세,15.41,202602,300,45,7,2020,부산광역시,사하구,하단동
부산광역시 사하구 하단동,497-4,497,4,JK캐슬,월세,12.4,202602,"1,000",15,5,2019,부산광역시,사하구,하단동
부산광역시 금정구 장전동,24-15,24,15,더플레이스,월세,16.21,202602,500,36,2,2013,부산광역시,금정구,장전동
부산광역시 금정구 장전동,25-37,25,37,대영원룸,월세,17.31,202602,300,30,2,2011,부산광역시,금정구,장전동
부산광역시 금정구 장전동,232-8,232,8,궁전하이츠,월세,20.1,202602,500,27,2,2001,부산광역시,금정구,장전동
부산광역시 금정구 장전동,138-7,138,7,PINEHILLS,월세,22.36,202602,500,37,4,2012,부산광역시,금정구,장전동
부산광역시 금정구 장전동,384-4,384,4,진이빌,월세,12.22,202602,"2,000",25,5,2012,부산광역시,금정구,장전동
부산광역시 금정구 장전동,442-15,442,15,(442-15),월세,18.57,202602,"2,000",39,3,2018,부산광역시,금정구,장전동
부산광역시 금정구 장전동,265-7,265,7,엔스타,월세,20.77,202602,"2,800",48,2,2021,부산광역시,금정구,장전동
부산광역시 금정구 장전동,392-46,392,46,이화하이츠,월세,19.01,202602,500,30,3,2002,부산광역시,금정구,장전동
부산광역시 부산진구 양정동,273-28,273,28,에이스빌(273-28),월세,19.05,202602,200,38,5,2011,부산광역시,부산진구,양정동
부산광역시 부산진구 부전동,414-2,414,2,프로그폴리스,월세,16.36,202602,500,35,4,2014,부산광역시,부산진구,부전동
부산광역시 남구 대연동,873-11,873,11,엘도라도(873-11),월세,12.31,202602,"1,000",32,3,2020,부산광역시,남구,대연동
부산광역시 부산진구 부전동,426-13,426,13,태양빌,월세,16.74,202602,"1,000",30,4,2012,부산광역시,부산진구,부전동
부산광역시 금정구 장전동,23-11,23,11,센텀누리,월세,14.78,202602,500,37,3,2018,부산광역시,금정구,장전동
부산광역시 금정구 장전동,138-1,138,1,채안빌,월세,17.15,202602,300,26,5,1999,부산광역시,금정구,장전동
부산광역시 금정구 장전동,235-10,235,10,이룸빌(235-10),월세,12.38,202602,500,27,4,2011,부산광역시,금정구,장전동
부산광역시 남구 대연동,877-24,877,24,대동레미안2차,월세,19.77,202602,500,30,3,2008,부산광역시,남구,대연동
부산광역시 남구 대연동,1733-12,1733,12,도연레미안,월세,14.75,202602,500,30,4,2010,부산광역시,남구,대연동
부산광역시 남구 대연동,1724-22,1724,22,샛별레미안,월세,29.93,202602,500,33,2,2010,부산광역시,남구,대연동
부산광역시 남구 대연동,873-11,873,11,엘도라도(873-11),월세,13.94,202602,"1,000",37,4,2020,부산광역시,남구,대연동
부산광역시 서구 아미동2가,95-14,95,14,신화더킹,월세,13.7328,202602,"2,000",16,3,2017,부산광역시,서구,아미동2가
